Order_ID,Order_Date,Ship_Date,Year,Month,Quarter,Region,State,Category,Product,Customer_ID,Customer_Name,Customer_Segment,Sales_Rep,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Gross_Sales,Net_Sales,Unit_Cost,Total_Cost,Profit,Profit_Margin_Pct,Ship_Mode,Payment_Method,Order_Status,Returned
ORD-10306,2025-06-16,2025-06-22,2025,June,Q2,East,New Jersey,Office Supplies,Stapler,CUST-1126,Mariam Chaudhry,Corporate,L. Garcia,1,593.53,0.0,0.0,593.53,593.53,269.71,269.71,323.82,54.56,Economy,Credit Card,Delivered,No
ORD-10307,2024-06-29,2024-07-06,2024,June,Q2,North,Minnesota,Furniture,Office Chair,CUST-1127,Nida Smith,Consumer,R. Ahmed,7,192.39,0.25,336.68,1346.73,1010.05,97.06,679.42,330.63,32.73,Economy,Bank Transfer,Processing,No
ORD-10308,2025-08-01,2025-08-07,2025,August,Q3,West,Oregon,Electronics,Smartphone,CUST-1128,Omar Chaudhry,Home Office,A. Khan,13,248.49,0.05,161.52,3230.37,3068.85,147.07,1911.91,1156.94,37.7,Standard,PayPal,Delivered,No
ORD-10309,2025-01-08,2025-01-09,2025,January,Q1,South,Georgia,Office Supplies,Stapler,CUST-1129,Noah Chaudhry,Corporate,M. Ali,14,1671.74,0.0,0.0,23404.36,23404.36,870.63,12188.82,11215.54,47.92,Economy,Debit Card,Delivered,No
ORD-10310,2023-11-14,2023-11-17,2023,November,Q4,East,New York,Appliances,Air Purifier,CUST-1130,Mason Chaudhry,Home Office,A. Khan,13,237.36,0.0,0.0,3085.68,3085.68,142.41,1851.33,1234.35,40.0,Standard,PayPal,Returned,Yes
ORD-10311,2025-09-26,2025-09-28,2025,September,Q3,West,Oregon,Electronics,Smartphone,CUST-1131,Ava Shaikh,Corporate,L. Garcia,6,2454.46,0.15,2209.01,14726.76,12517.75,1697.65,10185.9,2331.85,18.63,Express,PayPal,Delivered,No
ORD-10312,2024-08-26,2024-08-31,2024,August,Q3,East,New Jersey,Appliances,Air Purifier,CUST-1132,Emma Johnson,Home Office,S. Fatima,12,1232.88,0.0,0.0,14794.56,14794.56,755.86,9070.32,5724.24,38.69,Standard,Cash,Delivered,No
ORD-10313,2025-01-21,2025-01-25,2025,January,Q1,West,Washington,Office Supplies,Notebook,CUST-1133,Ayesha Davis,Home Office,R. Ahmed,1,1943.16,0.2,388.63,1943.16,1554.53,1302.11,1302.11,252.42,16.24,Same Day,Credit Card,Cancelled,No
ORD-10314,2023-11-12,2023-11-17,2023,November,Q4,Central,Missouri,Furniture,Filing Cabinet,CUST-1134,Sophia Ali,Consumer,S. Fatima,5,816.66,0.15,612.5,4083.3,3470.8,394.56,1972.8,1498.0,43.16,Standard,Debit Card,Delivered,No
ORD-10315,2023-03-07,2023-03-12,2023,March,Q1,East,New Jersey,Furniture,Office Chair,CUST-1135,Isabella Butt,Consumer,M. Ali,11,2093.2,0.25,5756.3,23025.2,17268.9,1272.13,13993.43,3275.47,18.97,Standard,Debit Card,Delivered,No
ORD-10316,2023-05-05,2023-05-08,2023,May,Q2,South,Texas,Appliances,Air Purifier,CUST-1136,Bilal Davis,Consumer,M. Ali,9,1862.54,0.2,3352.57,16762.86,13410.29,1297.46,11677.14,1733.15,12.92,Same Day,Credit Card,Delivered,No
ORD-10317,2024-04-18,2024-04-23,2024,April,Q2,West,Oregon,Electronics,Laptop,CUST-1137,Zain Brown,Corporate,M. Ali,7,485.81,0.05,170.03,3400.67,3230.64,301.69,2111.83,1118.81,34.63,Same Day,Bank Transfer,Shipped,No
ORD-10318,2025-04-02,2025-04-07,2025,April,Q2,South,Texas,Furniture,Standing Desk,CUST-1138,Emma Brown,Corporate,L. Garcia,6,1648.97,0.25,2473.45,9893.82,7420.37,1203.84,7223.04,197.33,2.66,Economy,Bank Transfer,Returned,Yes
ORD-10319,2025-02-07,2025-02-14,2025,February,Q1,North,Michigan,Furniture,Standing Desk,CUST-1139,Ava Johnson,Consumer,A. Khan,9,2316.48,0.1,2084.83,20848.32,18763.49,1292.6,11633.4,7130.09,38.0,Same Day,Cash,Returned,Yes
ORD-10320,2023-01-14,2023-01-17,2023,January,Q1,East,Massachusetts,Furniture,Bookshelf,CUST-1140,Nida Brown,Home Office,S. Fatima,4,548.83,0.15,329.3,2195.32,1866.02,250.55,1002.2,863.82,46.29,Standard,Credit Card,Delivered,No
ORD-10321,2024-06-26,2024-06-29,2024,June,Q2,South,Florida,Furniture,Standing Desk,CUST-1141,Omar Ali,Home Office,R. Ahmed,15,1461.66,0.05,1096.25,21924.9,20828.65,770.11,11551.65,9277.0,44.54,Standard,PayPal,Delivered,No
ORD-10322,2023-07-15,2023-07-20,2023,July,Q3,South,Texas,Appliances,Air Purifier,CUST-1142,Bilal Chaudhry,Corporate,T. Brown,11,761.48,0.2,1675.26,8376.28,6701.02,360.59,3966.49,2734.53,40.81,Standard,Debit Card,Delivered,No
ORD-10323,2024-09-16,2024-09-21,2024,September,Q3,Central,Illinois,Appliances,Coffee Maker,CUST-1143,Farhan Malik,Home Office,T. Brown,1,808.5,0.0,0.0,808.5,808.5,443.1,443.1,365.4,45.19,Economy,Cash,Delivered,No
ORD-10324,2025-06-03,2025-06-06,2025,June,Q2,Central,Ohio,Electronics,Smartphone,CUST-1144,William Davis,Home Office,T. Brown,13,994.89,0.0,0.0,12933.57,12933.57,548.04,7124.52,5809.05,44.91,Same Day,Credit Card,Shipped,No
ORD-10325,2023-09-25,2023-10-02,2023,September,Q3,South,Georgia,Appliances,Air Purifier,CUST-1145,Isabella Shaikh,Home Office,R. Ahmed,3,1210.09,0.05,181.51,3630.27,3448.76,721.65,2164.95,1283.81,37.23,Express,Credit Card,Delivered,No
ORD-10326,2023-08-19,2023-08-25,2023,August,Q3,North,Wisconsin,Office Supplies,Printer Paper,CUST-1146,Liam Davis,Corporate,S. Fatima,7,1067.5,0.15,1120.88,7472.5,6351.62,541.38,3789.66,2561.96,40.34,Same Day,Cash,Shipped,No
ORD-10327,2023-04-02,2023-04-09,2023,April,Q2,South,Georgia,Furniture,Filing Cabinet,CUST-1147,Sara Ali,Consumer,S. Fatima,4,511.22,0.15,306.73,2044.88,1738.15,253.97,1015.88,722.27,41.55,Same Day,Credit Card,Shipped,No
ORD-10328,2025-07-10,2025-07-14,2025,July,Q3,North,Michigan,Electronics,Tablet,CUST-1148,Sophia Butt,Home Office,S. Fatima,1,839.71,0.05,41.99,839.71,797.72,429.21,429.21,368.51,46.2,Standard,Bank Transfer,Delivered,No
ORD-10329,2023-12-15,2023-12-16,2023,December,Q4,Central,Ohio,Electronics,Tablet,CUST-1149,Ayesha Ali,Corporate,L. Garcia,5,513.73,0.1,256.87,2568.65,2311.78,239.36,1196.8,1114.98,48.23,Standard,Credit Card,Delivered,No
ORD-10330,2025-02-18,2025-02-23,2025,February,Q1,North,Michigan,Appliances,Coffee Maker,CUST-1150,Mason Brown,Consumer,N. Patel,12,262.52,0.15,472.54,3150.24,2677.7,156.3,1875.6,802.1,29.95,Standard,Credit Card,Delivered,No
ORD-10331,2025-09-30,2025-10-04,2025,September,Q3,West,Oregon,Office Supplies,Notebook,CUST-1151,Liam Butt,Home Office,J. Chen,12,405.16,0.15,729.29,4861.92,4132.63,265.5,3186.0,946.63,22.91,Standard,PayPal,Delivered,No
ORD-10332,2023-11-07,2023-11-10,2023,November,Q4,South,Texas,Office Supplies,Stapler,CUST-1152,Olivia Brown,Home Office,R. Ahmed,15,991.22,0.0,0.0,14868.3,14868.3,472.16,7082.4,7785.9,52.37,Economy,Debit Card,Returned,Yes
ORD-10333,2024-11-05,2024-11-09,2024,November,Q4,Central,Illinois,Appliances,Microwave,CUST-1153,Mariam Malik,Home Office,S. Fatima,9,342.45,0.0,0.0,3082.05,3082.05,213.79,1924.11,1157.94,37.57,Economy,Debit Card,Delivered,No
ORD-10334,2025-12-27,2026-01-02,2025,December,Q4,Central,Illinois,Office Supplies,Printer Paper,CUST-1154,Emma Smith,Corporate,N. Patel,2,472.58,0.0,0.0,945.16,945.16,315.74,631.48,313.68,33.19,Same Day,Debit Card,Returned,Yes
ORD-10335,2023-02-23,2023-03-02,2023,February,Q1,West,California,Furniture,Standing Desk,CUST-1155,Farhan Khan,Home Office,N. Patel,10,1548.11,0.05,774.06,15481.1,14707.04,973.62,9736.2,4970.84,33.8,Express,Cash,Delivered,No
ORD-10336,2025-03-04,2025-03-08,2025,March,Q1,Central,Missouri,Office Supplies,Stapler,CUST-1156,Noah Khan,Corporate,R. Ahmed,8,356.72,0.05,142.69,2853.76,2711.07,184.74,1477.92,1233.15,45.49,Express,Debit Card,Cancelled,No
ORD-10337,2025-09-30,2025-10-06,2025,September,Q3,East,New York,Appliances,Air Purifier,CUST-1157,Bilal Davis,Corporate,L. Garcia,6,2168.94,0.05,650.68,13013.64,12362.96,1254.23,7525.38,4837.58,39.13,Economy,Cash,Shipped,No
ORD-10338,2023-08-12,2023-08-16,2023,August,Q3,Central,Ohio,Electronics,Headphones,CUST-1158,Farhan Brown,Home Office,A. Khan,8,2070.12,0.0,0.0,16560.96,16560.96,1476.69,11813.52,4747.44,28.67,Economy,Cash,Delivered,No
ORD-10339,2025-03-26,2025-03-29,2025,March,Q1,East,New York,Office Supplies,Pen Set,CUST-1159,Omar Davis,Home Office,S. Fatima,13,2071.64,0.25,6732.83,26931.32,20198.49,1035.71,13464.23,6734.26,33.34,Economy,Bank Transfer,Cancelled,No
ORD-10340,2023-10-05,2023-10-09,2023,October,Q4,East,Massachusetts,Electronics,Smartphone,CUST-1160,Isabella Shaikh,Consumer,J. Chen,7,818.8,0.0,0.0,5731.6,5731.6,412.4,2886.8,2844.8,49.63,Same Day,Debit Card,Cancelled,No
ORD-10341,2025-01-13,2025-01-14,2025,January,Q1,East,New York,Electronics,Monitor,CUST-1161,Olivia Khan,Corporate,S. Fatima,9,1772.59,0.0,0.0,15953.31,15953.31,999.04,8991.36,6961.95,43.64,Express,Debit Card,Processing,No
ORD-10342,2024-09-22,2024-09-25,2024,September,Q3,West,Oregon,Electronics,Monitor,CUST-1162,Zain Ali,Consumer,A. Khan,12,1925.05,0.25,5775.15,23100.6,17325.45,1033.05,12396.6,4928.85,28.45,Same Day,Credit Card,Cancelled,No
ORD-10343,2023-01-12,2023-01-17,2023,January,Q1,South,Florida,Appliances,Air Purifier,CUST-1163,William Johnson,Consumer,A. Khan,15,1241.26,0.05,930.95,18618.9,17687.95,777.85,11667.75,6020.2,34.04,Express,Cash,Delivered,No
ORD-10344,2024-01-14,2024-01-16,2024,January,Q1,North,Michigan,Furniture,Office Chair,CUST-1164,Bilal Davis,Corporate,L. Garcia,1,1638.39,0.0,0.0,1638.39,1638.39,808.73,808.73,829.66,50.64,Standard,Credit Card,Processing,No
ORD-10345,2024-08-05,2024-08-10,2024,August,Q3,East,New Jersey,Furniture,Standing Desk,CUST-1165,Isabella Chaudhry,Consumer,J. Chen,11,1733.41,0.0,0.0,19067.51,19067.51,1282.53,14107.83,4959.68,26.01,Same Day,PayPal,Returned,Yes
ORD-10346,2023-05-13,2023-05-16,2023,May,Q2,South,Texas,Appliances,Air Purifier,CUST-1166,Noah Brown,Consumer,A. Khan,8,349.35,0.1,279.48,2794.8,2515.32,191.71,1533.68,981.64,39.03,Standard,Cash,Delivered,No
ORD-10347,2024-08-11,2024-08-15,2024,August,Q3,Central,Illinois,Appliances,Air Purifier,CUST-1167,Mason Chaudhry,Home Office,N. Patel,10,2121.78,0.1,2121.78,21217.8,19096.02,1289.23,12892.3,6203.72,32.49,Economy,Bank Transfer,Cancelled,No
ORD-10348,2024-02-01,2024-02-02,2024,February,Q1,West,Oregon,Furniture,Bookshelf,CUST-1168,Mariam Davis,Corporate,A. Khan,2,74.61,0.0,0.0,149.22,149.22,50.08,100.16,49.06,32.88,Same Day,PayPal,Returned,Yes
ORD-10349,2024-02-17,2024-02-23,2024,February,Q1,Central,Ohio,Furniture,Office Chair,CUST-1169,Sophia Brown,Consumer,M. Ali,5,647.23,0.0,0.0,3236.15,3236.15,351.01,1755.05,1481.1,45.77,Same Day,PayPal,Delivered,No
ORD-10350,2024-02-02,2024-02-05,2024,February,Q1,South,Georgia,Electronics,Smartphone,CUST-1170,Bilal Malik,Home Office,N. Patel,14,854.77,0.25,2991.7,11966.78,8975.08,619.58,8674.12,300.96,3.35,Same Day,Bank Transfer,Delivered,No
ORD-10351,2024-09-05,2024-09-10,2024,September,Q3,South,Georgia,Electronics,Headphones,CUST-1171,Emma Chaudhry,Consumer,J. Chen,12,1700.32,0.0,0.0,20403.84,20403.84,871.38,10456.56,9947.28,48.75,Standard,PayPal,Delivered,No
ORD-10352,2024-01-19,2024-01-24,2024,January,Q1,South,Georgia,Furniture,Filing Cabinet,CUST-1172,Emma Khan,Consumer,N. Patel,2,2163.52,0.1,432.7,4327.04,3894.34,1431.34,2862.68,1031.66,26.49,Express,PayPal,Delivered,No
ORD-10353,2023-12-25,2023-12-26,2023,December,Q4,South,Florida,Furniture,Bookshelf,CUST-1173,Ava Brown,Corporate,S. Fatima,6,1965.59,0.05,589.68,11793.54,11203.86,1423.1,8538.6,2665.26,23.79,Express,PayPal,Delivered,No
ORD-10354,2023-10-21,2023-10-28,2023,October,Q4,South,Georgia,Office Supplies,Notebook,CUST-1174,Bilal Johnson,Home Office,M. Ali,14,259.16,0.0,0.0,3628.24,3628.24,132.57,1855.98,1772.26,48.85,Standard,PayPal,Delivered,No
ORD-10355,2025-08-14,2025-08-15,2025,August,Q3,East,Massachusetts,Electronics,Tablet,CUST-1175,Omar Shaikh,Consumer,J. Chen,2,1308.64,0.1,261.73,2617.28,2355.55,597.71,1195.42,1160.13,49.25,Same Day,Cash,Delivered,No
ORD-10356,2023-11-02,2023-11-04,2023,November,Q4,North,Wisconsin,Electronics,Tablet,CUST-1176,Liam Brown,Consumer,J. Chen,5,299.43,0.0,0.0,1497.15,1497.15,153.3,766.5,730.65,48.8,Express,Debit Card,Delivered,No
ORD-10357,2023-04-14,2023-04-16,2023,April,Q2,East,New Jersey,Office Supplies,Pen Set,CUST-1177,Bilal Ali,Consumer,N. Patel,1,1184.78,0.0,0.0,1184.78,1184.78,570.8,570.8,613.98,51.82,Same Day,PayPal,Delivered,No
ORD-10358,2023-09-27,2023-09-28,2023,September,Q3,North,Minnesota,Electronics,Monitor,CUST-1178,Omar Johnson,Consumer,S. Fatima,14,2008.84,0.25,7030.94,28123.76,21092.82,962.59,13476.26,7616.56,36.11,Same Day,PayPal,Delivered,No
ORD-10359,2025-07-17,2025-07-21,2025,July,Q3,South,Texas,Office Supplies,Notebook,CUST-1179,Ava Malik,Corporate,S. Fatima,1,177.43,0.0,0.0,177.43,177.43,98.55,98.55,78.88,44.46,Standard,Bank Transfer,Delivered,No
ORD-10360,2025-12-27,2025-12-31,2025,December,Q4,East,New Jersey,Electronics,Tablet,CUST-1000,James Malik,Corporate,M. Ali,7,1482.48,0.05,518.87,10377.36,9858.49,943.25,6602.75,3255.74,33.02,Same Day,Debit Card,Returned,Yes
ORD-10361,2024-12-01,2024-12-06,2024,December,Q4,Central,Missouri,Appliances,Air Purifier,CUST-1001,Isabella Johnson,Home Office,N. Patel,12,601.84,0.0,0.0,7222.08,7222.08,404.32,4851.84,2370.24,32.82,Same Day,Cash,Delivered,No
ORD-10362,2025-04-11,2025-04-12,2025,April,Q2,East,New Jersey,Furniture,Bookshelf,CUST-1002,Bilal Ali,Consumer,A. Khan,10,285.23,0.2,570.46,2852.3,2281.84,156.37,1563.7,718.14,31.47,Express,Debit Card,Delivered,No
ORD-10363,2025-07-04,2025-07-06,2025,July,Q3,South,Georgia,Office Supplies,Pen Set,CUST-1003,Omar Smith,Corporate,M. Ali,4,1708.57,0.15,1025.14,6834.28,5809.14,922.49,3689.96,2119.18,36.48,Standard,Cash,Shipped,No
ORD-10364,2023-05-08,2023-05-11,2023,May,Q2,Central,Missouri,Furniture,Bookshelf,CUST-1004,James Chaudhry,Corporate,A. Khan,15,1378.98,0.0,0.0,20684.7,20684.7,620.89,9313.35,11371.35,54.97,Express,Bank Transfer,Delivered,No
ORD-10365,2025-04-11,2025-04-15,2025,April,Q2,Central,Missouri,Office Supplies,Pen Set,CUST-1005,Mariam Brown,Corporate,T. Brown,7,1369.62,0.0,0.0,9587.34,9587.34,811.45,5680.15,3907.19,40.75,Express,PayPal,Delivered,No
ORD-10366,2023-02-02,2023-02-04,2023,February,Q1,West,California,Electronics,Laptop,CUST-1006,Hina Ali,Corporate,N. Patel,12,2213.95,0.2,5313.48,26567.4,21253.92,1643.84,19726.08,1527.84,7.19,Economy,Cash,Delivered,No
ORD-10367,2025-07-10,2025-07-14,2025,July,Q3,West,Washington,Appliances,Air Purifier,CUST-1007,Isabella Johnson,Consumer,J. Chen,6,575.97,0.2,691.16,3455.82,2764.66,363.65,2181.9,582.76,21.08,Economy,Cash,Processing,No
ORD-10368,2025-09-16,2025-09-22,2025,September,Q3,Central,Missouri,Electronics,Laptop,CUST-1008,Sara Malik,Home Office,J. Chen,6,296.21,0.25,444.31,1777.26,1332.95,218.76,1312.56,20.39,1.53,Economy,Cash,Shipped,No
ORD-10369,2025-08-25,2025-08-31,2025,August,Q3,East,Massachusetts,Electronics,Smartphone,CUST-1009,James Davis,Consumer,L. Garcia,12,1664.39,0.0,0.0,19972.68,19972.68,1090.55,13086.6,6886.08,34.48,Standard,Bank Transfer,Delivered,No
ORD-10370,2024-11-09,2024-11-13,2024,November,Q4,South,Georgia,Appliances,Air Purifier,CUST-1010,Bilal Davis,Home Office,J. Chen,6,2402.04,0.1,1441.22,14412.24,12971.02,1289.33,7735.98,5235.04,40.36,Standard,Bank Transfer,Shipped,No
ORD-10371,2023-02-25,2023-02-28,2023,February,Q1,Central,Illinois,Electronics,Tablet,CUST-1011,Nida Butt,Corporate,J. Chen,8,220.04,0.0,0.0,1760.32,1760.32,155.22,1241.76,518.56,29.46,Same Day,Credit Card,Delivered,No
ORD-10372,2025-07-03,2025-07-06,2025,July,Q3,East,Massachusetts,Furniture,Standing Desk,CUST-1012,Sophia Khan,Consumer,S. Fatima,13,450.87,0.05,293.07,5861.31,5568.24,268.48,3490.24,2078.0,37.32,Express,Bank Transfer,Delivered,No
ORD-10373,2023-12-09,2023-12-11,2023,December,Q4,South,Florida,Furniture,Filing Cabinet,CUST-1013,Nida Ali,Corporate,T. Brown,10,1839.89,0.15,2759.84,18398.9,15639.06,857.94,8579.4,7059.66,45.14,Economy,PayPal,Delivered,No
ORD-10374,2025-03-09,2025-03-13,2025,March,Q1,South,Georgia,Furniture,Filing Cabinet,CUST-1014,Ava Smith,Home Office,A. Khan,5,375.7,0.2,375.7,1878.5,1502.8,170.4,852.0,650.8,43.31,Standard,Cash,Shipped,No
ORD-10375,2024-07-07,2024-07-10,2024,July,Q3,North,Wisconsin,Office Supplies,Notebook,CUST-1015,Farhan Davis,Home Office,L. Garcia,13,259.22,0.2,673.97,3369.86,2695.89,152.51,1982.63,713.26,26.46,Express,PayPal,Processing,No
ORD-10376,2023-01-25,2023-01-29,2023,January,Q1,Central,Illinois,Electronics,Laptop,CUST-1016,Omar Butt,Consumer,M. Ali,2,1320.28,0.25,660.14,2640.56,1980.42,733.36,1466.72,513.7,25.94,Standard,Cash,Delivered,No
ORD-10377,2023-06-26,2023-07-03,2023,June,Q2,West,Oregon,Electronics,Laptop,CUST-1017,Zain Butt,Home Office,M. Ali,10,337.82,0.0,0.0,3378.2,3378.2,242.83,2428.3,949.9,28.12,Economy,PayPal,Delivered,No
ORD-10378,2023-11-28,2023-12-05,2023,November,Q4,South,Georgia,Office Supplies,Notebook,CUST-1018,Emma Khan,Corporate,S. Fatima,2,704.06,0.0,0.0,1408.12,1408.12,397.68,795.36,612.76,43.52,Economy,Credit Card,Delivered,No
ORD-10379,2025-10-04,2025-10-05,2025,October,Q4,South,Texas,Appliances,Coffee Maker,CUST-1019,Usman Johnson,Consumer,A. Khan,3,1358.47,0.2,815.08,4075.41,3260.33,700.31,2100.93,1159.4,35.56,Standard,Credit Card,Shipped,No
ORD-10380,2023-02-08,2023-02-12,2023,February,Q1,Central,Ohio,Office Supplies,Pen Set,CUST-1020,Olivia Butt,Corporate,T. Brown,3,1637.37,0.0,0.0,4912.11,4912.11,1195.06,3585.18,1326.93,27.01,Standard,Cash,Delivered,No
ORD-10381,2023-05-24,2023-05-29,2023,May,Q2,South,Florida,Appliances,Microwave,CUST-1021,James Chaudhry,Corporate,T. Brown,4,23.22,0.25,23.22,92.88,69.66,11.29,45.16,24.5,35.17,Standard,Credit Card,Delivered,No
ORD-10382,2025-07-30,2025-08-06,2025,July,Q3,North,Michigan,Office Supplies,Printer Paper,CUST-1022,Bilal Smith,Corporate,T. Brown,13,735.55,0.05,478.11,9562.15,9084.04,369.97,4809.61,4274.43,47.05,Standard,PayPal,Shipped,No
ORD-10383,2024-01-24,2024-01-26,2024,January,Q1,South,Texas,Appliances,Air Purifier,CUST-1023,Sara Brown,Corporate,N. Patel,1,494.84,0.05,24.74,494.84,470.1,295.31,295.31,174.79,37.18,Standard,Credit Card,Shipped,No
ORD-10384,2025-04-10,2025-04-11,2025,April,Q2,North,Minnesota,Office Supplies,Printer Paper,CUST-1024,James Malik,Consumer,M. Ali,4,2020.65,0.25,2020.65,8082.6,6061.95,1479.17,5916.68,145.27,2.4,Standard,Debit Card,Shipped,No
ORD-10385,2023-04-04,2023-04-06,2023,April,Q2,South,Georgia,Electronics,Monitor,CUST-1025,Bilal Butt,Consumer,N. Patel,12,1627.23,0.0,0.0,19526.76,19526.76,816.34,9796.08,9730.68,49.83,Express,Cash,Processing,No
ORD-10386,2024-03-27,2024-03-28,2024,March,Q1,East,New York,Electronics,Monitor,CUST-1026,Olivia Chaudhry,Home Office,S. Fatima,13,518.56,0.15,1011.19,6741.28,5730.09,359.6,4674.8,1055.29,18.42,Same Day,Debit Card,Delivered,No
ORD-10387,2023-05-10,2023-05-11,2023,May,Q2,East,Massachusetts,Furniture,Bookshelf,CUST-1027,Liam Brown,Consumer,A. Khan,5,365.97,0.2,365.97,1829.85,1463.88,183.14,915.7,548.18,37.45,Express,Credit Card,Delivered,No
ORD-10388,2025-09-24,2025-09-25,2025,September,Q3,Central,Missouri,Furniture,Office Chair,CUST-1028,Isabella Butt,Corporate,S. Fatima,1,32.95,0.0,0.0,32.95,32.95,21.81,21.81,11.14,33.81,Express,Debit Card,Delivered,No
ORD-10389,2024-05-04,2024-05-06,2024,May,Q2,North,Michigan,Appliances,Microwave,CUST-1029,Mason Ali,Corporate,L. Garcia,10,1733.81,0.0,0.0,17338.1,17338.1,1153.26,11532.6,5805.5,33.48,Economy,Credit Card,Shipped,No
ORD-10390,2025-12-21,2025-12-22,2025,December,Q4,Central,Illinois,Furniture,Office Chair,CUST-1030,Mariam Butt,Consumer,S. Fatima,10,914.32,0.05,457.16,9143.2,8686.04,538.78,5387.8,3298.24,37.97,Economy,Bank Transfer,Delivered,No
ORD-10391,2025-01-15,2025-01-18,2025,January,Q1,West,California,Electronics,Laptop,CUST-1031,Ava Khan,Consumer,S. Fatima,4,1095.16,0.15,657.1,4380.64,3723.54,695.48,2781.92,941.62,25.29,Express,Credit Card,Delivered,No
ORD-10392,2024-04-26,2024-05-02,2024,April,Q2,South,Georgia,Electronics,Laptop,CUST-1032,Emma Shaikh,Corporate,R. Ahmed,8,1487.88,0.15,1785.46,11903.04,10117.58,856.6,6852.8,3264.78,32.27,Standard,Debit Card,Processing,No
ORD-10393,2023-05-31,2023-06-04,2023,May,Q2,South,Texas,Appliances,Coffee Maker,CUST-1033,Mason Johnson,Corporate,S. Fatima,10,1218.75,0.2,2437.5,12187.5,9750.0,601.43,6014.3,3735.7,38.31,Economy,Debit Card,Delivered,No
ORD-10394,2023-09-18,2023-09-19,2023,September,Q3,North,Wisconsin,Furniture,Bookshelf,CUST-1034,Ava Johnson,Corporate,R. Ahmed,12,1428.13,0.1,1713.76,17137.56,15423.8,701.14,8413.68,7010.12,45.45,Same Day,Cash,Delivered,No
ORD-10395,2023-06-27,2023-07-01,2023,June,Q2,West,Oregon,Furniture,Standing Desk,CUST-1035,Ava Butt,Corporate,R. Ahmed,14,1311.6,0.05,918.12,18362.4,17444.28,823.0,11522.0,5922.28,33.95,Express,PayPal,Delivered,No
ORD-10396,2023-01-11,2023-01-15,2023,January,Q1,South,Georgia,Furniture,Standing Desk,CUST-1036,Sophia Khan,Corporate,N. Patel,1,114.55,0.25,28.64,114.55,85.91,76.75,76.75,9.16,10.66,Standard,Bank Transfer,Delivered,No
ORD-10397,2023-01-26,2023-02-01,2023,January,Q1,South,Texas,Electronics,Headphones,CUST-1037,Omar Shaikh,Consumer,A. Khan,12,1025.45,0.05,615.27,12305.4,11690.13,502.28,6027.36,5662.77,48.44,Economy,PayPal,Shipped,No
ORD-10398,2023-02-19,2023-02-23,2023,February,Q1,West,Oregon,Appliances,Air Purifier,CUST-1038,Liam Johnson,Consumer,M. Ali,8,1933.01,0.2,3092.82,15464.08,12371.26,977.11,7816.88,4554.38,36.81,Economy,PayPal,Shipped,No
ORD-10399,2024-07-06,2024-07-12,2024,July,Q3,Central,Illinois,Office Supplies,Pen Set,CUST-1039,Sara Davis,Home Office,A. Khan,10,1362.95,0.05,681.48,13629.5,12948.02,935.4,9354.0,3594.02,27.76,Same Day,Credit Card,Cancelled,No
ORD-10400,2023-03-25,2023-03-28,2023,March,Q1,East,New Jersey,Office Supplies,Pen Set,CUST-1040,Mariam Malik,Consumer,M. Ali,6,450.54,0.0,0.0,2703.24,2703.24,278.54,1671.24,1032.0,38.18,Economy,Cash,Returned,Yes
ORD-10401,2024-12-23,2024-12-26,2024,December,Q4,West,Oregon,Furniture,Bookshelf,CUST-1041,Liam Chaudhry,Home Office,M. Ali,9,1705.36,0.1,1534.82,15348.24,13813.42,795.27,7157.43,6655.99,48.18,Economy,Cash,Delivered,No
ORD-10402,2025-01-23,2025-01-30,2025,January,Q1,Central,Missouri,Appliances,Air Purifier,CUST-1042,Ava Ali,Consumer,J. Chen,11,2364.23,0.0,0.0,26006.53,26006.53,1197.5,13172.5,12834.03,49.35,Standard,Credit Card,Delivered,No
ORD-10403,2025-10-13,2025-10-15,2025,October,Q4,West,Washington,Electronics,Smartphone,CUST-1043,James Malik,Corporate,N. Patel,14,522.58,0.0,0.0,7316.12,7316.12,281.12,3935.68,3380.44,46.21,Standard,PayPal,Delivered,No
ORD-10404,2025-11-30,2025-12-06,2025,November,Q4,West,California,Electronics,Smartphone,CUST-1044,Emma Johnson,Home Office,N. Patel,6,1038.05,0.15,934.25,6228.3,5294.05,671.34,4028.04,1266.01,23.91,Economy,PayPal,Delivered,No
ORD-10405,2024-06-16,2024-06-18,2024,June,Q2,Central,Illinois,Office Supplies,Stapler,CUST-1045,Bilal Malik,Corporate,S. Fatima,8,939.18,0.1,751.34,7513.44,6762.1,639.51,5116.08,1646.02,24.34,Express,Cash,Delivered,No
ORD-10406,2023-11-27,2023-11-29,2023,November,Q4,North,Minnesota,Furniture,Standing Desk,CUST-1046,Ava Butt,Consumer,A. Khan,2,117.26,0.15,35.18,234.52,199.34,72.98,145.96,53.38,26.78,Same Day,PayPal,Delivered,No
ORD-10407,2023-11-29,2023-12-04,2023,November,Q4,West,Washington,Appliances,Air Purifier,CUST-1047,William Malik,Corporate,S. Fatima,5,316.9,0.0,0.0,1584.5,1584.5,181.07,905.35,679.15,42.86,Standard,Cash,Returned,Yes
ORD-10408,2024-08-16,2024-08-23,2024,August,Q3,Central,Missouri,Office Supplies,Pen Set,CUST-1048,Usman Johnson,Consumer,M. Ali,10,1672.22,0.25,4180.55,16722.2,12541.65,922.41,9224.1,3317.55,26.45,Same Day,Credit Card,Cancelled,No
